ID,pca1,pca2,cluster,Income,Recency,MntWines,MntMeatProducts,Kidhome
4508,2.5215604899211326,-1.2404201378885387,1,75127.0,92,203,305,0
221,-1.4381152656207743,0.7989395591299431,0,48726.0,90,138,38,0
5331,4.229867400452261,-1.8180617816126352,1,74985.0,8,587,898,0
1911,5.023862450218167,1.152189755549705,1,67430.0,6,595,291,0
20,-1.683691676756329,-0.6331102074173783,0,46891.0,91,43,23,0
8786,-0.21437787515725504,1.8921077849913865,2,62058.0,52,301,74,0
10582,1.7632114249687973,0.6551417555041125,2,72063.0,3,180,348,0
1915,4.099881102963371,-0.2598215211484304,1,78939.0,57,794,243,0
8897,0.1162991124472595,3.8326816289440138,2,42720.0,9,392,91,1
2371,-3.2163843635106755,0.741248830633736,0,33622.0,22,39,22,1
4303,-3.50543974626851,0.4771955155111569,0,6835.0,76,107,12,0
6825,-3.6877901749535065,0.10229440070169606,0,41452.0,86,13,3,1
1072,-2.487021604642889,-0.20559005245892878,0,40760.0,64,70,17,0
4964,2.2051213292613245,-1.661350688678667,1,74250.0,90,680,392,0
2461,-3.249765985369473,-0.3416451248723903,0,51124.0,79,26,11,1
10736,4.06598148356391,0.2499161326446342,1,72258.0,28,522,522,0
3194,3.0694852018639422,-1.7958979461446702,1,71466.0,86,412,546,0
10839,-3.5721096413999276,-0.647069732127439,0,36283.0,42,6,5,1
49,-3.561607639362101,-1.6577470287992704,0,20587.0,39,2,6,1
4290,-3.5906192476369188,-1.749663563647138,0,30467.0,8,1,8,1
10219,-3.367788451300103,-1.226401397832854,0,31590.0,40,6,15,1
4211,-3.1759869581188953,-0.9138549641211592,0,20425.0,5,4,5,1
1135,-3.3592461233506894,1.3871640042468236,0,17144.0,96,18,19,1
6299,1.9365104521123975,2.1979066466696304,2,42564.0,28,324,186,0
10846,0.18703743696684952,1.2611663106927862,2,43783.0,22,327,125,1
347,-0.8291312015698702,2.072093459430401,2,40780.0,30,229,71,0
6543,3.596663606597255,-1.9018622922793145,1,62847.0,45,521,706,0
10446,3.7357408034203043,-2.7095249119099454,3,82017.0,58,184,446,0
3479,-2.3452810647779585,-1.7279896401170511,0,16813.0,49,4,11,0
11075,-1.838493818508242,0.9152127513157629,0,51267.0,37,183,64,1
4442,-1.6032459474601999,-0.4035432988994425,0,46524.0,70,31,35,0
199,-0.25703510192843065,-0.5481400783455737,2,45183.0,33,219,60,0
6722,1.4562135398590146,2.0597463361365933,2,70421.0,98,479,136,0
796,2.5821163191062775,3.3175828072022733,2,60161.0,17,584,212,0
3749,4.594966402044961,-0.5018525678951833,1,73926.0,54,627,597,0
8523,-3.0568948064275103,-0.22144702980440892,0,19329.0,39,24,16,1
310,0.5365745552258379,1.20742677381608,2,61872.0,81,330,159,0
8629,-3.324150940309667,-0.10848464020640501,0,46984.0,71,19,10,1
236,-2.432990189654104,1.0218111311231173,0,34838.0,62,28,29,1
9930,4.725631954208651,0.2106153105303603,1,82716.0,8,606,228,0
3483,5.581245241179364,-0.771189709151339,3,48192.0,76,1039,204,0
4599,-0.8385634006718923,3.5226917163231977,2,49681.0,66,411,26,0
7326,-2.382370738276549,-1.495384118492643,0,56850.0,83,34,19,0
7352,-0.21707533997178416,0.7057202166540331,2,55267.0,28,161,136,0
2350,0.8914515404916924,2.7408526824466053,2,59666.0,87,623,178,1
9145,3.873053337620987,0.37168816097980306,1,72504.0,43,604,470,0
2964,-2.5542665480516886,-2.3006283534658647,0,26872.0,0,3,8,0
5585,-3.141717344165093,-0.8758525757502145,0,21359.0,1,12,17,1
9687,1.8143847912536164,-1.9360497589953494,1,73170.0,1,184,256,0
3732,2.10959201430601,2.587172155764079,2,52750.0,72,393,239,0
6303,4.580693538024301,-1.705355561159443,1,91820.0,72,410,747,0
11176,0.09722142186897252,0.3835951452058426,2,65968.0,12,376,83,0
2986,-3.916279583662185,-0.7086604624456153,0,30772.0,89,7,4,1
7462,0.8373319050424608,1.0955847445052675,2,22507.0,67,68,226,0
3900,1.0416655473506782,1.4510244944098072,2,65685.0,54,642,49,0
7034,-3.228039828529254,-0.9307923955734507,0,25804.0,34,8,9,1
9493,5.202793343760273,-3.102773262156591,3,76412.0,15,840,804,0
1143,-3.2106580903331134,-0.9572356432967095,0,22063.0,43,7,13,1
1,1.2924004598103978,-1.0282831931470924,2,57091.0,0,464,64,0
3855,-1.9027247464608814,-1.1301370566146438,0,22419.0,74,30,47,0
5536,6.529759806029735,-1.4897342237342297,3,87771.0,61,1492,287,0
5989,4.150452905030075,2.044195123938226,1,78353.0,51,752,476,0
9499,2.4496229720317095,1.7568237133124889,3,93404.0,97,1279,287,1
6768,-3.889756141895229,1.7135202324267478,0,37859.0,75,22,8,1
2150,3.34627024036513,1.1460007090423796,1,80995.0,83,860,409,0
6646,-3.6482496675015677,-1.9050317458828303,0,16529.0,23,3,5,1
4887,-3.1092641052206784,-0.459089657631305,0,55412.0,65,10,28,1
8560,0.9541850983538647,-0.014062532725340018,2,48789.0,94,351,156,0
3321,-0.12995404070080693,2.8246486626491127,2,56575.0,42,421,90,0
11003,-3.209131309712523,-1.1196728862024947,0,25130.0,10,2,7,1
10402,-3.618976161705416,0.446505001666622,0,35441.0,94,25,9,1
9904,3.714613589537587,2.371830104911988,1,71391.0,50,336,274,0
6141,-1.1109078570575983,0.3521193920218366,0,49494.0,46,191,97,1
5687,4.887278014852919,0.4695110022714138,1,81702.0,98,563,774,0
10856,-2.856382230201266,-0.9130603605641353,0,45889.0,42,31,6,0
5121,1.3028498909985937,0.8233805697063138,2,56628.0,30,479,82,0
4186,-2.997768675161914,0.6028997793347267,0,34026.0,11,18,15,1
368,-0.7875020092002557,0.5273154915662494,2,40049.0,61,91,52,0
3312,-2.683285334496685,-0.7486870405367122,0,34176.0,12,5,24,1
11121,-2.9282294479480364,0.3398638181342834,0,19419.0,76,2,28,1
5332,2.653413356128455,-1.623962588968139,1,82504.0,2,362,431,0
5848,6.499796549282978,-3.5130673199353746,3,81205.0,43,724,929,0
10343,3.025520678968827,-0.7060952437771018,1,61618.0,27,605,399,0
5935,1.1642727906937438,2.325693440544806,2,55284.0,60,547,140,0
2895,-1.6215192124290911,0.05992992042155943,0,49980.0,79,104,54,0
10262,-3.5635149153037182,0.11404543453622056,0,15072.0,96,8,15,2
7848,-0.9040623214218765,0.6086784135798851,2,49166.0,17,224,25,0
9477,0.42879089088487393,1.36798806068869,2,65324.0,0,384,102,0
4856,6.70943357128111,-1.3179124846383568,1,82347.0,38,556,845,0
7186,-3.404492846053528,-0.7685101752263104,0,30843.0,43,24,2,1
5794,0.7233448105248127,0.5027273248609551,2,46374.0,1,408,21,0
1456,4.179880976193377,3.3690116252824707,1,60474.0,25,265,303,0
4877,-3.0543296159629794,-0.9352786018099439,0,38576.0,2,34,7,0
425,0.4622257325684756,1.3617456974961555,2,55357.0,66,374,116,2
3007,-3.5629559119380643,0.5628693257284543,0,37758.0,49,27,10,1
1031,4.02716510491779,-1.105909131436615,3,85710.0,5,600,350,0
4297,-3.3820137266994155,-0.9101289596754272,0,23228.0,71,13,18,1
807,-2.0013317708022953,2.314691798186229,2,44602.0,35,167,89,1
9553,-3.207326446248903,-2.2090496698501516,0,7500.0,94,0,3,0
4271,-0.9223892907407762,0.8607790413552157,0,38683.0,80,46,69,1
4120,-0.9650670943485623,-0.18647073982819964,0,49514.0,61,88,78,1
2036,-0.3987159207797929,0.8094619255102722,2,57906.0,29,243,119,0
115,-0.5885327960977458,1.1977422760407272,2,43456.0,0,275,68,0
4259,-4.461279806160948,-1.2295280243843,0,19485.0,80,6,4,2
8687,0.35719210486119823,0.2809522241461494,2,53172.0,54,121,90,0
2447,-2.987045031713318,-0.7946986168592051,0,30545.0,71,4,15,1
10140,3.6049169345360417,-2.0058938791563854,3,70123.0,27,1308,396,0
9353,1.883456732742227,-0.11032777100849464,2,62450.0,61,515,267,0
3623,-3.0666814979224886,-0.6375840728223614,0,21675.0,55,4,16,1
738,-2.5146109658168365,0.757173647324785,0,42395.0,35,48,57,1
7631,2.112284791133679,0.2399390153437196,1,61346.0,34,562,168,1
4789,6.025133111584921,-3.519279933890622,3,80812.0,95,769,500,0
773,-0.3803757260771046,3.028909398658351,2,42835.0,64,379,93,1
10602,-2.4581262161694473,-0.507367786551998,0,39922.0,30,29,59,1
1446,4.508550933550485,-0.2621645506137956,1,86424.0,12,387,569,0
3270,-2.689188518645257,0.14640274757487387,0,17117.0,96,12,38,1
8443,-2.499103857452205,-1.061975741824039,0,24762.0,16,6,12,1
9653,-2.735970951140302,0.11366260870132577,0,35797.0,16,27,14,0
8916,-4.086048646522597,-1.3460852548852333,0,36627.0,78,9,5,2
8017,-3.3014069005545412,-0.2981426723207118,0,51111.0,83,22,19,1
5830,5.731098830890917,-1.0686651213477827,1,86857.0,96,899,838,0
4597,4.938721079889982,-1.3974030757210847,1,82072.0,67,889,685,0
7023,-2.6161477986822192,3.0708885496970533,0,46231.0,87,189,55,2
8086,-3.373936858867268,0.33090215789165267,0,42243.0,34,48,2,1
8825,-0.1531437068764867,3.8631495560867504,2,51195.0,46,230,156,1
2930,2.609595416538378,-0.7064764544033119,1,68092.0,7,852,207,0
1928,-2.852913158091797,-0.8252594272713943,0,31814.0,73,35,20,1
7108,-1.2088918793706755,2.4764121885155057,2,51390.0,54,205,47,1
10925,3.5625278867415826,-0.8261637639548189,1,76630.0,93,255,446,0
9960,-3.750345411769028,-2.031365716475294,0,26868.0,52,0,1,1
8800,3.0514794582597027,0.28504570986505545,1,48948.0,53,437,206,0
9224,2.5669859779001962,2.5688437818814385,2,55260.0,81,825,53,0
5519,2.210278426993842,0.7791628664679602,1,64090.0,8,316,161,0
5046,4.960233848482552,1.2260010584448793,1,78331.0,97,756,354,0
7037,-0.8926736467114164,0.2237294473203689,0,37087.0,50,194,134,1
905,-2.8749901608401225,-0.1719926778296151,0,21846.0,38,7,18,1
8624,2.5281310883927355,-0.9379778610184226,1,81320.0,61,183,493,0
8945,-1.6875523153257361,0.28300308770596816,0,54137.0,46,171,11,0
6445,1.7877739886005142,-1.5238303674637232,1,66825.0,73,243,405,0
2727,-0.025481188948279762,-1.512720762339523,0,57100.0,19,181,69,0
6404,-1.9461870605173066,2.957368695350577,2,58917.0,10,151,89,1
11074,4.023359974235052,-1.7881961595064093,1,85072.0,94,494,391,0
10150,3.9433355827704575,-2.2252832076281783,1,86429.0,10,464,873,0
1968,-3.3554970461697526,-1.6152882730544118,0,45684.0,37,5,5,1
6534,-2.9264965296131416,-1.613981007777048,0,47889.0,94,29,29,1
9485,-1.3988114923851591,-2.0826441193339265,0,45921.0,23,102,49,0
7053,3.653612563666854,-1.1710725917915854,1,78420.0,75,604,674,0
4654,2.6606960329300113,-1.8547412149780234,1,75114.0,40,571,523,0
9760,2.7452601803778918,4.38117182881328,2,52278.0,24,953,71,0
1048,-2.1607103671859664,-0.6967887968170239,0,35641.0,11,63,67,1
10619,5.425986577203105,-2.551046217624081,3,95529.0,29,770,890,0
9308,1.994675064648014,-1.741535519875235,1,62820.0,51,398,265,0
10505,1.3914592889701713,-1.3487520779027342,1,73113.0,86,741,154,0
8362,4.86241982529892,-1.8068999571939615,3,84169.0,9,1478,403,0
2625,-0.5634496858022116,0.15383331471290707,2,42607.0,30,156,56,0
4637,5.096986308284891,-0.7350294246220465,1,74637.0,73,960,464,0
9972,-2.6244698025016975,-1.1118796567172662,0,46015.0,25,38,2,1
4483,3.434840503105732,-1.843320120204739,1,72354.0,67,315,473,0
4487,-2.4414765427306047,-1.1458980243806753,0,39858.0,67,15,25,1
4988,-3.0877309597552673,0.22634176165697342,0,34469.0,58,19,20,1
8931,5.6223871367338925,-0.4951877271895821,1,83033.0,82,812,431,1
5871,-0.20336505840776364,0.39952859215471814,2,24401.0,98,73,217,0
2008,3.835390534756648,-2.2252014428709974,1,77583.0,93,372,384,0
3139,5.429804001659236,-1.7662494866163616,1,74116.0,53,871,704,0
10037,2.860815315174576,-2.2312689321935864,1,74293.0,66,375,335,0
10673,2.8356016443341385,0.3219664414756132,1,68397.0,6,760,466,0
5303,2.4201116805359684,-1.1255259396642137,1,79632.0,42,471,510,0
538,-2.4846312979812653,-2.1301795135429207,0,46107.0,78,31,27,1
7922,2.3680223356808496,3.23934576605947,2,64950.0,29,819,72,0
5692,-3.445860674108132,-1.2799847043702197,0,25443.0,82,1,3,1
4843,2.5215604899211326,-1.2404201378885387,1,75127.0,92,203,305,0
6383,-3.157316913342538,-0.8305948626538652,0,32892.0,78,26,15,1
1628,2.155486820456888,-0.9453835454836093,1,71796.0,54,354,311,0
1204,4.722816471466725,2.6026368514829126,2,67536.0,45,1253,447,0
3673,1.8520002206875938,2.229283709086241,2,55239.0,59,371,238,0
760,1.1716982608467743,1.0493511560386795,2,60554.0,8,588,76,1
8957,1.522522324979995,3.0462878795673025,2,64831.0,51,480,249,1
4128,0.9289033491901673,1.6481476878691386,2,56067.0,51,517,54,0
6810,3.309531819693363,-3.510685392415015,3,82025.0,76,267,606,0
5386,7.655132599832248,-3.1120671470772083,3,94384.0,62,1111,790,0
8700,-2.4411412696508066,-1.0775451450538882,0,14906.0,86,7,14,0
3202,2.7856902504885617,-0.651361691138156,3,51563.0,60,1166,48,0
1328,1.2376169888695887,0.5926318790373999,2,57937.0,56,261,144,0
8405,-1.2324369828730062,0.33527084231274557,0,68274.0,83,135,51,1
6515,-2.9830312282756477,-1.757037036224542,0,39771.0,92,6,18,1
2882,0.9116469638677469,1.1795182003281546,2,67893.0,31,711,142,0
7574,-3.2328814986690304,-1.9253708665452236,0,27922.0,80,11,13,1
6387,-2.7546742751248496,-0.29468690765617456,0,52190.0,39,42,17,1
5320,-2.3298248461961464,1.0201392316640916,0,44051.0,20,79,58,1
5048,-3.2155623795527757,-0.33590512652687765,0,42767.0,53,20,43,2
8146,-3.4846835247468104,-0.66587921803254,0,46106.0,84,30,8,1
10031,-3.3675462530925264,1.6040478074822042,0,16927.0,50,20,23,1
5748,0.7896810156127506,0.99009437714813,2,59754.0,96,115,44,0
2134,1.272545483754947,2.1592417468268446,2,53700.0,94,263,233,0
1523,-2.919881796918265,-0.15967962141579886,0,59041.0,25,69,15,1
9665,-0.7674097080136978,1.5615743841499756,2,54237.0,48,267,30,0
4640,3.5868566696405453,1.5485511797755582,1,70647.0,65,561,171,0
3635,0.1392511326016263,1.4507816834262235,2,52597.0,69,492,37,0
3547,-2.6585535927638566,-1.0197005500754075,0,41021.0,12,14,9,1
2456,-2.0167639166079456,0.6286872528140834,0,40233.0,84,80,46,0
5633,-2.0169863886671116,1.503861286639737,0,50183.0,47,97,84,1
7801,1.6608437781509953,1.377306708659539,2,54753.0,87,197,227,0
10489,6.000418065152145,-2.4587215611326827,3,92955.0,35,693,925,0
7011,-2.6801081876550956,-0.07737866249963986,0,33471.0,47,43,27,1
2620,-3.3665110908600506,-1.4396176450168823,0,34596.0,48,14,2,1
3933,0.7197679233238875,2.3307552469245523,2,44010.0,46,186,234,1
10981,3.3463106836891963,-2.1162826857115427,1,84219.0,27,434,400,0
1734,-3.596996216252022,1.8534193133437316,0,40706.0,37,59,11,2
10995,-3.069524696739383,-0.09199736016687397,0,15716.0,8,16,30,1
6357,0.3819302695343173,1.188815655126389,2,59052.0,29,230,75,0
9209,4.6013358169555785,-0.4253789012731529,1,80573.0,85,829,430,0
10286,3.170842605573499,-1.1391422661696178,1,83715.0,2,318,407,0
2611,5.0025344615476826,-1.8006244822096167,3,82576.0,66,1206,445,0
1600,-1.70903940187771,3.4387733590439726,2,56962.0,60,292,77,2
3308,-2.9331004401478595,0.39512197179142106,0,35704.0,54,30,12,1
5407,2.5994629042620496,3.320240793266969,2,53103.0,70,729,133,0
2166,-3.506137561846173,-0.638254842642021,0,46779.0,55,12,3,1
3955,-4.0909725652418105,-1.992851456270921,0,4861.0,20,2,1,0
6634,-3.19103841463428,-1.2658117100953086,0,33462.0,78,22,18,1
3056,3.181539355599777,2.50381838510588,2,63693.0,63,587,337,0
5718,6.782574534900722,-2.0946042787679557,3,80763.0,17,674,108,0
6872,-0.3580074839846821,0.5299733674047538,2,65352.0,43,284,84,0
8164,4.0950324239174805,-1.51688888838395,1,82170.0,13,1023,651,0
4580,8.018240343089682,-1.6167583410839241,3,75759.0,46,1394,708,0
9305,4.622084929576225,-0.3731087277124764,1,79689.0,65,311,640,0
453,-3.4378692806439206,-0.10934550705105782,0,35340.0,1,27,12,1
8545,6.24490780139863,-3.896512032259179,3,85683.0,6,1296,311,0
9850,-3.5834304710216145,-1.3548823265871337,0,24884.0,32,3,7,1
7378,-0.1205129224513622,2.0070820809096364,2,42021.0,34,393,136,1
7646,1.7269431908212238,0.41525692204933085,1,64449.0,70,218,282,1
1640,-2.6316044005603647,-0.27969499096310035,0,64587.0,49,66,16,1
5184,-2.979057040160904,-2.6809815216597794,0,34824.0,65,4,11,0
8492,4.064096168427213,-0.7647991306126493,1,75437.0,25,795,545,0
11188,-3.089878710478995,0.3349093952488162,0,26091.0,84,15,19,1
1212,2.200932150529783,0.7408499696467689,2,52845.0,7,384,292,1
9097,-0.8511228142335963,1.016810140515184,2,46086.0,34,244,32,0
10473,2.4206171655350253,0.5912628071508272,3,78028.0,38,158,288,0
7962,4.714518394953985,-4.268280513630951,3,95169.0,1,1285,449,0
9984,1.477510786698414,1.7977975762438076,2,56337.0,25,349,144,1
5527,-3.2262433216165722,-0.8823303867445774,0,22434.0,25,4,11,1
6374,-1.3389483583963,1.9580344042191538,2,36930.0,50,223,31,0
7453,0.894381736323793,1.0647042086645577,2,36130.0,46,157,127,0
8952,2.106567884869889,1.7129088637908951,2,65569.0,96,397,288,0
241,4.674393402475481,-1.2482955860325842,3,83844.0,57,901,345,0
8975,-3.181954512547137,0.63737711218802,0,19514.0,47,14,21,1
6119,-3.753252226549765,-0.24881490539131138,0,36736.0,52,10,3,1
5236,7.254471509321556,-0.46430521533101476,3,77568.0,30,1230,396,0
5723,-2.127514145926179,-1.2417126317508171,0,49187.0,63,81,31,0
1710,-1.75425410631715,1.688001671712179,0,30168.0,51,154,66,1
1970,-2.559453604762655,0.15172655059922135,0,34053.0,14,63,21,0
5313,-3.2877229096778673,0.15623097121709478,0,38196.0,20,30,11,1
10634,0.46254345221351817,-1.2544540965934425,1,59412.0,56,90,165,0
7010,4.748948135330365,-2.0370683037360955,3,70924.0,41,635,254,0
8562,-0.9215833614203398,-1.6817082718099177,0,54165.0,72,127,73,0
3158,-3.3211129427770976,-1.097267470301621,0,32300.0,1,13,6,1
4436,-1.9059149575552328,-1.516992135863421,0,20180.0,27,18,24,0
5287,-2.8544023679308688,-0.6820078099259915,0,34961.0,77,45,26,1
2445,-3.2847520260266254,-1.0442645899202287,0,28440.0,87,38,24,1
6059,1.248886857426277,5.271972455643795,2,64504.0,81,986,168,1
4550,-2.808104157449698,-1.0894857365069663,0,33564.0,51,61,3,0
4240,-3.2484238541485273,-0.6856699579037426,0,17345.0,79,4,16,1
8911,1.7090906624013005,1.1386748986792785,2,56320.0,11,201,172,0
3706,-2.453491352874486,-1.7610471005185373,0,28647.0,54,19,29,1
3628,-3.2341877328577753,-0.7538767833568311,0,15038.0,93,4,11,1
10175,-2.9637013051482013,-0.9229050979270904,0,32173.0,0,18,2,0
8985,3.6200454321233297,3.6171240895157766,2,68316.0,54,806,161,0
5204,5.167465067955763,-2.0027671004651055,3,74538.0,21,380,733,0
9220,5.569319701629647,-1.4579433690179242,1,91700.0,58,576,961,0
9888,2.2541872221644073,-1.9130839365086103,1,68695.0,3,458,356,0
5263,-3.251181248617476,-1.1317017366097724,0,31056.0,99,5,13,1
1020,4.6403115040116605,-2.474413712348829,3,79593.0,70,350,568,0
9503,-0.7854270944067042,-0.3377159488401567,0,28071.0,65,39,130,0
10613,-2.9582538396667752,0.7263625562136301,0,37334.0,44,26,16,1
67,-3.1111491205675943,0.6045993391471813,0,46423.0,6,68,16,1
6019,-2.61234541657076,-2.209279825760165,0,37126.0,9,45,9,1
5863,0.700768175344894,2.1572831147245717,2,47703.0,95,359,134,0
3717,1.3466341038611136,0.4960129432065943,2,61180.0,70,403,29,0
6730,-3.4421327927697596,1.309450565769191,0,38998.0,92,34,14,1
10749,-3.2489349035969197,2.87041190238465,0,8028.0,62,73,66,0
4998,2.805815423613248,-2.4525821428448507,1,76081.0,85,292,415,0
6287,-3.1759434820851946,-1.929891307133922,0,34728.0,2,14,16,1
5985,-2.3383769662663045,0.5700654549057128,0,33168.0,0,80,37,0
4754,-2.30713860677863,-0.764645936625831,0,33585.0,91,30,33,0
4002,3.8619056489697443,1.1757602046405469,1,77037.0,3,463,333,0
8870,-0.33810382265408356,1.3614560547443557,2,35196.0,68,75,141,1
966,1.1807390944597718,2.5569599294307976,2,44529.0,98,538,91,0
4767,4.748948135330365,-2.0370683037360955,3,70924.0,41,635,254,0
9725,-3.791288532419556,-0.7457455827225304,0,28764.0,16,8,3,1
4475,5.750689262974493,0.7097446997729626,1,69098.0,82,1315,780,0
5740,-3.197547745802472,-0.024237939070528004,0,25959.0,1,4,12,1
5731,-3.444036418949436,-1.4058817795372298,0,27100.0,64,12,13,1
7290,2.2260388700039884,-0.7771134435431221,1,70596.0,68,347,534,0
3846,-1.389891986307972,1.7204977147952005,2,42557.0,98,192,53,0
8104,-0.9467738902836393,-0.40820014169291546,0,53312.0,32,241,12,0
4507,2.993353188725758,0.10492958006713177,1,72228.0,87,631,491,0
11013,2.3231653398036713,-1.9870471701613517,1,67605.0,84,336,282,0
4491,1.2189413922863594,4.889553023506382,2,62845.0,3,1099,45,1
3759,2.7531960585173962,3.3252338067700378,2,65196.0,34,743,181,0
1162,1.674157247518224,-0.5469475563254286,1,42000.0,23,124,267,0
2055,-3.2831003959071343,-0.8660154504914962,0,35860.0,37,15,8,1
10766,0.17807583913685365,0.05665517632451814,2,65526.0,22,397,69,0
4415,-3.538009189297904,0.8580229219606755,0,16860.0,19,10,4,1
3005,6.0669502819982934,-3.004019099533473,3,83528.0,7,530,678,0
2223,4.677055095149476,4.19624911633715,2,64176.0,52,1215,249,0
4817,-2.943456365409807,-1.2973514789723049,0,22304.0,91,3,7,0
2875,2.2643479458567803,-0.6081384163535495,1,67023.0,93,444,382,0
10536,-3.157316913342538,-0.8305948626538652,0,32892.0,78,26,15,1
11112,3.8077636254205283,2.0917730323757997,1,70713.0,23,736,279,0
3807,1.3212400724962179,2.6491345051373867,2,59925.0,83,473,176,0
9197,-2.693201460421026,-0.398006122001394,0,39722.0,92,32,5,0
10832,-0.06675557116635665,-0.2196303569239176,2,46610.0,4,288,30,0
6421,6.640779114885653,-1.9859741794699846,1,88347.0,32,1050,555,0
4207,4.715596887788636,-1.2500208406979607,3,87171.0,27,1001,107,0
577,-3.803392395372515,-0.028897099801474136,0,26907.0,10,9,7,1
10855,-0.9270346575935595,-0.19921526164526046,0,50014.0,9,234,77,1
3081,-3.440727910254277,-1.485843339669885,0,41014.0,65,7,6,1
3535,2.042970168382772,-2.0692193834921992,1,66294.0,68,251,334,0
247,-1.0297298466995601,1.6626569042111283,2,36715.0,16,172,125,1
8707,3.300886980609918,-1.1085612533354134,1,79456.0,12,565,548,0
9523,-3.4008593735771666,-2.100518298947352,0,40479.0,95,5,8,1
6072,5.6537985022061,-1.8326342042140926,3,75345.0,16,918,842,0
6295,1.8271036815363466,3.214683729465423,2,54233.0,46,652,158,0
10914,-3.7332019763935222,-0.40282808138948567,0,24163.0,3,4,7,1
1509,5.271392107328797,-2.2533298903210803,3,84460.0,80,152,103,0
5577,-3.4658946285631744,-2.0325768153890116,0,43776.0,77,8,9,1
7348,3.4603178432772834,-2.1565680931486453,1,71691.0,0,336,411,0
1127,4.926232165814132,-2.272939429320071,3,85844.0,62,938,843,0
1833,-2.504271315274813,-1.2664453704053742,0,39190.0,91,68,18,1
4944,1.5726139285165304,-1.1104255623420185,1,71367.0,24,227,389,0
9080,-3.239548908161916,0.8472303260457239,0,38578.0,2,38,22,1
6466,-2.6326539271826723,0.09590184752328831,0,57236.0,22,105,9,1
9964,0.08482608718947186,-0.021575458737358475,2,61825.0,56,162,100,0
4790,0.59709906220545,-0.6167184363346129,2,79803.0,54,574,216,0
10245,1.6863644498766075,-1.7979834937722583,1,80910.0,71,160,369,0
1109,-3.671280064765563,-1.552596199610148,0,27590.0,38,6,5,1
6001,2.179147678492894,1.6408245423670336,2,56775.0,62,614,160,0
5538,7.043123591133053,-4.589641426433135,3,83829.0,78,897,430,0
10552,-0.34769780302010633,0.20004917730630667,2,54210.0,18,70,109,0
1545,-0.7717539184581252,1.3739200592366547,2,38508.0,95,120,206,1
7409,-1.563704023674806,-0.35474208202790897,0,53187.0,66,211,30,1
4444,-3.2246873403170415,-1.2723715080596796,0,30023.0,28,11,16,1
146,3.8874447872611757,-1.5389029297750347,1,76045.0,78,760,400,0
6271,-2.5825334843414214,-0.8030927252028669,0,50870.0,13,53,8,0
10065,-2.413046919805477,-1.5678306462421987,0,15315.0,27,7,13,0
4741,0.6965110462299817,0.09922749431044933,2,65463.0,17,391,70,1
246,-1.2781661421148949,1.9449771223281813,2,66480.0,71,199,57,1
375,2.3615016860559326,-1.3542130225772668,1,76773.0,79,516,449,0
1524,3.251119510963808,-1.615073354882504,1,81698.0,1,709,115,0
10022,-3.595944169011625,-0.7660696193026476,0,54466.0,78,12,4,1
7451,5.385831594181095,-1.926393631972146,1,98777.0,23,1000,711,0
11010,-3.3338836303075152,-0.5218078176645415,0,16269.0,75,19,18,1
4356,2.976305704997833,-0.25674639089545975,3,71819.0,70,1224,140,0
3885,-2.886371075547325,-2.0209763912807572,0,33569.0,10,16,18,1
1175,0.34952571995573967,-1.9556391867982192,0,36262.0,24,88,54,0
880,-2.3132007672478627,-1.3494257584286464,0,22634.0,47,2,11,0
2320,0.21436146508477938,2.9759131773006557,2,47025.0,98,508,59,0
850,1.666989351391123,0.9285922978140924,2,70566.0,4,381,215,0
4713,-2.725778193416381,-0.5965660599581725,0,31605.0,15,74,42,1
675,-1.5739060697459697,1.9810405905301491,2,52034.0,67,146,93,1
5025,-2.155067264284212,-1.8802637966228797,0,48526.0,32,23,23,1
2308,-0.8159774867326289,1.2480227175344882,2,46734.0,40,110,137,0
5995,-1.1499193333377375,3.069002315755473,2,39552.0,54,165,147,1
6749,2.2674234549277075,2.223194186757332,2,86358.0,78,957,494,1
1010,-3.779015692243787,-0.16878364493590733,0,46931.0,94,41,17,2
8977,-2.9695196575082714,-2.4723120965088192,0,16581.0,51,1,4,0
4756,3.4644924196813194,0.04960932270657364,1,63998.0,42,176,818,0
3412,1.093889722705574,1.731095995161939,2,67381.0,67,815,53,0
606,-3.969515607766318,-0.3000849485325297,0,25930.0,87,6,2,1
5961,-3.1433946285306518,-2.03688091758102,0,42693.0,29,8,20,1
2975,5.620696264936632,0.07836292205901377,1,85606.0,89,717,864,0
2894,6.398598714935164,-2.7599382149276472,3,72903.0,74,1067,750,0
7613,-1.3659406500845908,-0.30327558993555487,0,49669.0,97,166,107,1
10542,-3.1942005536692504,1.3579805310121233,0,36778.0,63,29,34,1
8015,3.4406883454596335,-1.1602792155398962,1,85696.0,88,714,395,0
10617,-2.773698546293577,-2.0227846142162584,0,10979.0,34,8,10,0
11166,-1.0417879045746925,1.1808132396181021,2,49678.0,81,229,56,0
849,1.265293762002734,1.8533306265852032,2,56129.0,65,320,133,0
523,-2.8337641737347274,-1.4321277573705502,0,37155.0,51,23,26,1
4066,-3.2763465227153783,-1.4322121770132221,0,21282.0,76,1,8,1
8414,-2.6012741375059014,0.05570814585044605,0,33419.0,76,56,12,0
819,3.716018290559092,0.39242892916744515,1,63285.0,84,508,249,0
4961,-2.908342517826008,-0.7656339718276501,0,21255.0,56,29,25,1
749,-2.068842984285047,-1.529068198602277,0,42162.0,31,46,59,1
